Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15,Input16,Input17,Input18,Input19,Input20,Input21,Input22,Output1,Output2,Output3
60.0,43.0,59.0,31.0,28.0,3.0,1.8,6.0,2.6,1.6,0.0,37.0,50.0,43.0,29.0,14.0,3.0,1.4,13.0,1.2,2.0,1.0,0.0,0.0,1.0
27.0,72.0,16.0,10.0,6.0,0.0,0.0,20.0,1.0,2.8,0.0,39.0,64.0,33.0,25.0,8.0,3.0,1.6,17.0,1.6,1.2,1.0,0.0,1.0,0.0
44.423529411764704,64.29411764705883,41.0,19.0,22.0,0.0,0.6,14.0,1.0,2.6,0.0,32.0,46.0,41.0,22.0,19.0,0.0,0.2,15.0,0.4,1.8,1.0,0.0,1.0,0.0
36.0,46.0,39.0,18.0,21.0,0.0,1.0,16.0,0.4,0.8,0.0,38.0,52.0,48.0,25.0,23.0,1.0,0.4,10.0,0.8,3.0,1.0,1.0,0.0,0.0
40.0,58.0,32.0,18.0,14.0,1.0,1.2,18.0,0.8,0.6,0.0,55.0,48.0,48.0,23.0,25.0,1.0,1.4,9.0,2.0,1.4,1.0,1.0,0.0,0.0
64.0,34.0,77.0,39.0,38.0,1.0,2.2,1.0,2.0,0.6,0.0,55.0,49.0,44.0,20.0,24.0,3.0,1.2,12.0,0.8,1.4,1.0,1.0,0.0,0.0
67.0,28.0,70.0,36.0,34.0,1.0,1.8,2.0,2.2,0.8,0.0,53.0,39.0,57.0,33.0,24.0,3.0,2.0,7.0,2.4,1.4,1.0,0.0,0.0,1.0
59.0,48.0,55.0,28.0,27.0,0.0,2.0,8.0,2.6,1.4,0.0,37.423529411764704,43.294117647058826,44.0,23.0,21.0,3.0,1.4,13.0,1.2,2.0,1.0,1.0,0.0,0.0
68.0,38.0,64.0,37.0,27.0,0.0,2.0,4.0,2.4,1.2,0.0,59.0,34.0,67.0,37.0,30.0,3.0,1.8,3.0,1.4,0.8,1.0,0.0,1.0,0.0
61.0,47.0,59.0,31.0,28.0,0.0,1.6,7.0,2.4,2.0,1.0,44.0,31.0,63.0,38.0,25.0,3.0,2.0,5.0,1.0,0.8,0.0,1.0,0.0,0.0
43.0,60.0,35.0,21.0,14.0,3.0,1.6,17.0,1.4,1.0,1.0,56.0,52.0,44.0,20.0,24.0,0.0,1.0,12.0,0.8,1.8,0.0,1.0,0.0,0.0
36.423529411764704,63.294117647058826,31.0,20.0,11.0,0.0,0.6,19.0,0.6,1.6,1.0,37.423529411764704,45.294117647058826,44.0,23.0,21.0,0.0,1.4,13.0,1.2,1.6,0.0,1.0,0.0,0.0
61.0,48.0,58.0,31.0,27.0,3.0,2.0,8.0,2.2,1.2,1.0,57.0,51.0,48.0,23.0,25.0,0.0,0.8,9.0,1.6,2.0,0.0,0.0,1.0,0.0
61.0,36.0,68.0,37.0,31.0,1.0,1.8,3.0,1.2,0.6,0.0,27.0,72.0,17.0,11.0,6.0,1.0,0.2,20.0,1.0,2.0,1.0,1.0,0.0,0.0
58.0,52.0,49.0,23.0,26.0,1.0,1.0,9.0,1.8,2.0,0.0,67.0,35.0,80.0,42.0,38.0,3.0,2.2,1.0,2.4,0.8,1.0,0.0,1.0,0.0
56.0,55.0,44.0,20.0,24.0,0.0,0.8,12.0,0.8,2.4,0.0,40.423529411764704,65.29411764705883,34.0,23.0,11.0,3.0,0.6,18.0,0.8,1.6,1.0,1.0,0.0,0.0
39.0,64.0,34.0,25.0,9.0,1.0,1.8,19.0,1.4,0.6,0.0,68.0,30.0,70.0,36.0,34.0,0.0,1.6,3.0,2.2,1.0,1.0,1.0,0.0,0.0
55.0,40.0,60.0,33.0,27.0,3.0,2.6,7.0,2.8,1.4,0.0,38.0,47.0,42.0,21.0,21.0,3.0,1.0,15.0,0.6,1.0,1.0,1.0,0.0,0.0
39.0,54.0,48.0,25.0,23.0,0.0,0.2,10.0,0.6,3.0,0.0,64.0,49.0,62.0,34.0,28.0,3.0,2.0,7.0,2.4,1.8,1.0,1.0,0.0,0.0
41.0,51.0,46.0,29.0,17.0,3.0,1.8,12.0,1.6,1.8,0.0,70.0,40.0,65.0,38.0,27.0,1.0,1.6,4.0,2.4,1.4,1.0,0.0,1.0,0.0
33.0,47.0,42.0,22.0,20.0,1.0,0.4,16.0,0.4,1.6,0.0,62.0,49.0,59.0,32.0,27.0,1.0,1.6,8.0,2.0,1.2,1.0,0.0,1.0,0.0
39.423529411764704,49.294117647058826,44.0,23.0,21.0,0.0,1.2,13.0,1.4,2.2,0.0,46.0,60.0,38.0,24.0,14.0,3.0,2.2,17.0,2.0,0.6,1.0,0.0,1.0,0.0
46.0,34.0,63.0,38.0,25.0,0.0,2.0,6.0,1.4,0.8,0.0,45.423529411764704,65.29411764705883,42.0,20.0,22.0,1.0,0.8,15.0,1.2,2.0,1.0,1.0,0.0,0.0
1.623529411764706,1.6588235294117648,0.0,0.0,0.0,0.0,0.0,0.0,1.623529411764706,1.6588235294117648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,2.2,1.0,0.0,1.0,0.0,0.0
1.623529411764706,1.6588235294117648,0.0,0.0,0.0,0.0,0.0,3.0,1.623529411764706,1.6588235294117648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,15.0,1.6,2.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8,19.0,0.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,17.0,0.6,1.6,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2,16.0,1.2,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.8,2.0,0.0,0.0,1.0,0.0
1.623529411764706,1.6588235294117648,0.0,0.0,0.0,0.0,0.0,6.0,1.623529411764706,1.6588235294117648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,15.0,0.8,2.4,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.6,13.0,3.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,17.0,1.6,2.6,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2,13.0,2.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,20.0,1.8,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.8,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,2.2,16.0,1.8,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,18.0,1.4,1.4,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2,19.0,2.0,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,18.0,2.2,1.8,0.0,1.0,0.0,0.0
3.0,1.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,1.2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.6,12.0,3.0,1.4,1.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,1.0,1.8,0.0,2.0,1.0,3.0,3.0,0.0,3.0,1.6,4.0,2.2,1.6,1.0,0.0,0.0,1.0
1.623529411764706,2.658823529411765,0.0,0.0,0.0,0.0,0.0,15.0,0.811764705882353,1.3294117647058825,1.0,4.0,3.0,3.0,0.0,3.0,3.0,1.6,3.0,1.8,1.6,0.0,1.0,0.0,0.0
1.0,0.0,3.0,0.0,3.0,3.0,1.2,8.0,0.8,1.2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.4,12.0,1.4,1.6,1.0,0.0,0.0,1.0
1.0,0.0,3.0,0.0,3.0,3.0,2.0,9.0,1.8,1.4,0.0,3.6235294117647063,2.658823529411765,3.0,3.0,0.0,3.0,3.0,5.0,1.8117647058823532,1.3294117647058825,1.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,1.0,1.0,0.6,12.0,1.2,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,20.0,0.6,1.8,1.0,1.0,0.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.6,2.2,0.0,2.0,1.0,3.0,3.0,0.0,3.0,1.2,8.0,1.6,1.6,1.0,0.0,0.0,1.0
1.0,2.0,0.0,0.0,0.0,0.0,1.6,16.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.6,15.0,2.0,1.2,1.0,0.0,1.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,1.6,17.0,2.0,1.4,0.0,2.6235294117647063,2.658823529411765,1.0,1.0,0.0,1.0,1.0,12.0,1.3117647058823532,1.3294117647058825,1.0,0.0,0.0,1.0
1.0,2.0,0.0,0.0,0.0,0.0,1.2,19.0,1.8,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.2,18.0,1.0,2.6,1.0,1.0,0.0,0.0
2.0,1.0,4.0,3.0,1.0,3.0,1.0,7.0,1.2,2.0,1.0,4.0,5.0,3.0,0.0,3.0,0.0,1.6,8.0,1.6,1.4,0.0,0.0,1.0,0.0
2.0,3.0,1.0,0.0,1.0,0.0,0.4,15.0,1.2,2.2,1.0,3.0,4.0,1.0,0.0,1.0,1.0,1.6,13.0,2.0,1.2,0.0,0.0,0.0,1.0
4.0,2.0,6.0,3.0,3.0,3.0,1.6,4.0,1.6,1.4,0.0,3.6235294117647063,2.658823529411765,3.0,3.0,0.0,3.0,1.5,10.0,1.207843137254902,0.8862745098039216,1.0,1.0,0.0,0.0
1.0,3.0,1.0,1.0,0.0,0.0,2.0,16.0,2.2,1.4,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.4,18.0,2.0,1.6,1.0,0.0,1.0,0.0
1.0,2.0,1.0,1.0,0.0,1.0,1.2,18.0,1.2,1.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,2.0,13.0,1.8,1.0,1.0,1.0,0.0,0.0
3.0,2.0,4.0,1.0,3.0,3.0,1.4,9.0,1.4,1.6,0.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,18.0,1.2,1.8,1.0,1.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.6,20.0,0.6,1.6,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.2,19.0,0.8,2.0,0.0,0.0,1.0,0.0
5.623529411764706,2.658823529411765,6.0,3.0,3.0,3.0,3.0,4.0,1.8745098039215689,0.8862745098039216,0.0,5.0,1.0,6.0,3.0,3.0,3.0,2.4,5.0,2.2,1.0,1.0,0.0,0.0,1.0
2.0,2.0,3.0,0.0,3.0,0.0,1.0,12.0,0.8,1.4,1.0,4.623529411764706,3.658823529411765,4.0,1.0,3.0,3.0,2.0,9.0,1.5411764705882354,1.219607843137255,0.0,0.0,1.0,0.0
6.0,2.0,6.0,3.0,3.0,3.0,1.6,4.0,2.2,1.8,0.0,2.0,2.0,3.0,3.0,0.0,3.0,1.2,13.0,1.4,2.0,1.0,1.0,0.0,0.0
6.0,1.0,9.0,3.0,6.0,3.0,2.4,3.0,2.2,1.0,0.0,9.0,3.0,9.0,6.0,3.0,3.0,2.2,1.0,2.4,1.2,1.0,0.0,0.0,1.0
3.6235294117647063,5.658823529411765,3.0,3.0,0.0,0.0,1.0,12.0,0.9058823529411766,1.4147058823529413,0.0,5.623529411764706,3.658823529411765,6.0,3.0,3.0,0.0,2.0,5.0,1.4058823529411766,0.9147058823529413,1.0,0.0,1.0,0.0
4.623529411764706,3.658823529411765,5.0,1.0,4.0,1.0,1.6666666666666667,6.0,1.1558823529411766,0.9147058823529413,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.8,20.0,0.8,1.6,1.0,0.0,0.0,1.0
2.0,6.0,1.0,0.0,1.0,0.0,0.8,19.0,1.0,1.8,0.0,3.0,2.0,5.0,4.0,1.0,1.0,1.0,7.0,1.0,1.8,1.0,0.0,0.0,1.0
2.0,5.0,1.0,0.0,1.0,1.0,0.4,20.0,0.8,1.8,0.0,2.0,2.0,4.0,1.0,3.0,1.0,1.2,13.0,0.8,0.8,1.0,1.0,0.0,0.0
3.0,5.0,3.0,3.0,0.0,0.0,1.2,15.0,1.4,1.8,0.0,3.0,6.0,1.0,0.0,1.0,0.0,0.4,18.0,1.4,2.4,1.0,0.0,0.0,1.0
6.0,5.0,4.0,0.0,4.0,3.0,1.6,9.0,2.4,1.4,0.0,2.0,4.0,2.0,2.0,0.0,1.0,1.6,18.0,1.6,1.2,1.0,1.0,0.0,0.0
5.0,6.0,4.0,0.0,4.0,1.0,1.2,10.0,1.4,1.6,0.0,3.0,3.0,4.0,4.0,0.0,3.0,1.6,12.0,1.4,1.0,1.0,1.0,0.0,0.0
2.0,4.0,3.0,0.0,3.0,0.0,1.4,17.0,1.4,1.2,0.0,7.0,2.0,9.0,6.0,3.0,3.0,2.2,2.0,1.8,0.8,1.0,0.0,1.0,0.0
3.0,5.0,1.0,0.0,1.0,1.0,1.0,19.0,1.6,1.4,0.0,4.0,2.0,7.0,4.0,3.0,3.0,2.0,8.0,1.4,1.0,1.0,0.0,0.0,1.0
9.0,4.0,10.0,6.0,4.0,1.0,2.2,2.0,2.0,1.0,0.0,9.0,7.0,7.0,3.0,4.0,3.0,1.6,6.0,2.0,1.6,1.0,0.0,0.0,1.0
6.623529411764706,4.658823529411765,7.0,3.0,4.0,1.0,1.75,8.0,1.3247058823529412,0.931764705882353,0.0,8.0,6.0,7.0,3.0,4.0,3.0,2.0,7.0,2.4,1.2,1.0,0.0,0.0,1.0
4.0,7.0,4.0,4.0,0.0,0.0,1.0,12.0,1.0,1.6,0.0,4.623529411764706,6.658823529411765,4.0,4.0,0.0,1.0,1.0,11.0,0.9247058823529413,1.331764705882353,1.0,1.0,0.0,0.0
11.0,4.0,12.0,6.0,6.0,3.0,2.6,1.0,2.4,1.0,0.0,3.0,5.0,4.0,3.0,1.0,3.0,0.8,15.0,0.8,1.6,1.0,1.0,0.0,0.0
2.0,3.0,4.0,1.0,3.0,0.0,1.0,16.0,0.6,0.8,0.0,5.0,9.0,3.0,3.0,0.0,0.0,0.6,17.0,1.2,2.2,1.0,1.0,0.0,0.0
7.0,2.0,10.0,4.0,6.0,3.0,2.6,5.0,2.0,0.4,0.0,5.623529411764706,5.658823529411765,5.0,1.0,4.0,0.0,1.25,11.0,1.1247058823529412,1.131764705882353,1.0,1.0,0.0,0.0
7.0,8.0,4.0,0.0,4.0,3.0,1.0,12.0,1.8,2.0,0.0,7.0,3.0,9.0,3.0,6.0,0.0,2.4,6.0,2.0,0.8,1.0,1.0,0.0,0.0
3.0,6.0,2.0,2.0,0.0,0.0,1.0,18.0,1.4,1.4,0.0,4.0,6.0,4.0,1.0,3.0,1.0,1.0,14.0,1.0,1.4,1.0,1.0,0.0,0.0
3.0,4.0,4.0,1.0,3.0,3.0,0.8,16.0,0.8,1.6,0.0,2.0,10.0,1.0,0.0,1.0,0.0,0.8,20.0,0.8,2.2,1.0,1.0,0.0,0.0
7.0,2.0,8.0,4.0,4.0,3.0,1.6,7.0,1.6,1.4,0.0,3.0,8.0,1.0,0.0,1.0,0.0,0.4,19.0,1.0,2.0,1.0,1.0,0.0,0.0
8.0,6.0,9.0,3.0,6.0,0.0,1.8,7.0,1.6,1.2,0.0,7.0,7.0,7.0,7.0,0.0,3.0,1.4,10.0,1.4,1.4,1.0,1.0,0.0,0.0
3.0,9.0,4.0,3.0,1.0,0.0,0.8,17.0,0.6,1.8,0.0,10.0,3.0,13.0,7.0,6.0,3.0,2.6,2.0,2.0,0.6,1.0,1.0,0.0,0.0
11.0,8.0,10.0,3.0,7.0,3.0,2.0,6.0,2.2,1.6,0.0,7.623529411764706,8.658823529411766,7.0,3.0,4.0,0.0,1.4,10.0,1.2,1.4,1.0,1.0,0.0,0.0
6.623529411764706,8.658823529411766,5.0,1.0,4.0,0.0,1.0,14.0,1.0,1.4,0.0,8.0,2.0,11.0,7.0,4.0,3.0,2.2,5.0,1.6,0.4,1.0,0.0,0.0,1.0
3.0,14.0,1.0,0.0,1.0,0.0,0.2,20.0,0.6,2.8,0.0,6.0,5.0,7.0,4.0,3.0,3.0,1.4,12.0,1.2,1.0,1.0,0.0,1.0,0.0
3.0,9.0,1.0,0.0,1.0,0.0,0.2,20.0,0.6,1.8,0.0,7.0,5.0,7.0,4.0,3.0,3.0,1.4,12.0,1.4,1.0,1.0,0.0,0.0,1.0
4.0,7.0,4.0,1.0,3.0,0.0,0.8,17.0,0.8,1.4,0.0,15.0,4.0,15.0,9.0,6.0,3.0,3.0,1.0,3.0,0.8,1.0,0.0,0.0,1.0
12.0,7.0,10.0,3.0,7.0,3.0,2.0,6.0,2.4,1.4,0.0,10.0,6.0,10.0,6.0,4.0,0.0,2.0,7.0,2.0,1.2,1.0,1.0,0.0,0.0
7.0,13.0,3.0,3.0,0.0,0.0,0.6,18.0,1.4,2.6,0.0,4.0,6.0,5.0,5.0,0.0,3.0,1.0,15.0,0.8,1.2,1.0,0.0,0.0,1.0
4.623529411764706,9.658823529411766,4.0,4.0,0.0,0.0,0.8,17.0,0.6,1.6,0.0,10.0,9.0,7.0,3.0,4.0,3.0,1.4,11.0,2.0,1.8,1.0,1.0,0.0,0.0
10.0,4.0,13.0,7.0,6.0,0.0,2.4,5.0,1.8,0.6,0.0,10.0,7.0,10.0,4.0,6.0,3.0,2.0,8.0,2.0,1.2,0.0,0.0,1.0,0.0
5.0,10.0,4.0,1.0,3.0,0.0,0.2,17.0,0.8,2.0,1.0,16.0,9.0,13.0,6.0,7.0,3.0,2.0,4.0,2.4,1.2,1.0,0.0,0.0,1.0
5.0,12.0,1.0,0.0,1.0,0.0,0.2,20.0,0.8,2.0,1.0,7.0,6.0,8.0,4.0,4.0,1.0,1.0,9.0,1.2,1.2,0.0,0.0,1.0,0.0
10.0,11.0,7.0,3.0,4.0,0.0,1.2,11.0,1.8,2.0,0.0,4.0,9.0,7.0,6.0,1.0,3.0,1.4,15.0,0.6,1.2,1.0,0.0,1.0,0.0
7.0,16.0,3.0,3.0,0.0,0.0,0.6,18.0,1.2,2.8,1.0,7.623529411764706,10.658823529411766,5.0,1.0,4.0,0.0,0.8,16.0,1.0,1.6,1.0,0.0,1.0,0.0
8.623529411764707,13.658823529411766,7.0,3.0,4.0,0.0,0.8,13.0,1.0,2.2,0.0,10.0,9.0,10.0,6.0,4.0,0.0,1.4,8.0,1.6,1.6,0.0,0.0,0.0,1.0
12.0,7.0,12.0,6.0,6.0,3.0,1.8,7.0,1.8,1.2,1.0,4.0,15.0,2.0,1.0,1.0,1.0,0.2,20.0,0.6,2.8,1.0,0.0,1.0,0.0
8.0,11.0,7.0,7.0,0.0,0.0,1.4,14.0,1.4,1.8,0.0,7.0,6.0,8.0,5.0,3.0,3.0,1.4,11.0,1.2,1.0,0.0,0.0,1.0,0.0
10.0,3.0,14.0,7.0,7.0,3.0,2.6,4.0,1.8,0.4,0.0,18.0,5.0,18.0,9.0,9.0,3.0,3.0,1.0,3.2,0.8,0.0,1.0,0.0,0.0
6.623529411764706,9.658823529411766,7.0,7.0,0.0,3.0,1.4,15.0,1.0,1.4,1.0,15.0,7.0,13.0,6.0,7.0,3.0,2.6,5.0,2.4,0.6,1.0,0.0,0.0,1.0
12.0,9.0,13.0,6.0,7.0,3.0,1.4,7.0,1.6,1.4,0.0,8.0,11.0,8.0,8.0,0.0,1.0,1.4,12.0,1.4,1.8,1.0,1.0,0.0,0.0
8.0,7.0,9.0,4.0,5.0,1.0,1.2,9.0,1.2,1.0,0.0,12.0,3.0,17.0,10.0,7.0,3.0,2.6,2.0,2.0,0.4,1.0,0.0,1.0,0.0
5.0,16.0,3.0,1.0,2.0,1.0,0.4,19.0,0.6,2.2,0.0,6.0,13.0,2.0,1.0,1.0,1.0,0.4,20.0,0.8,1.8,1.0,1.0,0.0,0.0
6.0,11.0,8.0,6.0,2.0,1.0,1.6,13.0,1.0,1.4,0.0,8.623529411764707,15.658823529411766,7.0,3.0,4.0,0.0,0.2,14.0,0.6,2.6,1.0,1.0,0.0,0.0
18.0,7.0,18.0,9.0,9.0,0.0,2.4,1.0,2.4,1.0,0.0,11.0,5.0,14.0,8.0,6.0,1.0,2.0,6.0,1.6,0.6,1.0,0.0,1.0,0.0
16.0,7.0,16.0,6.0,10.0,3.0,3.0,4.0,2.6,0.6,0.0,6.0,12.0,4.0,1.0,3.0,0.0,0.2,19.0,1.0,2.0,1.0,1.0,0.0,0.0
11.0,8.0,11.0,4.0,7.0,1.0,2.2,9.0,2.2,1.2,0.0,8.0,17.0,4.0,4.0,0.0,1.0,0.2,18.0,1.2,3.0,1.0,0.0,0.0,1.0
8.623529411764707,11.658823529411766,6.0,1.0,5.0,1.0,0.4,17.0,0.8,1.6,0.0,12.0,13.0,8.0,4.0,4.0,1.0,1.4,12.0,2.0,2.0,1.0,0.0,0.0,1.0
7.0,6.0,9.0,5.0,4.0,1.0,1.6,12.0,1.2,0.6,0.0,6.623529411764706,10.658823529411766,7.0,7.0,0.0,0.0,0.8,16.0,0.6,1.6,1.0,1.0,0.0,0.0
18.0,10.0,16.0,6.0,10.0,3.0,2.6,4.0,2.8,1.0,0.0,13.0,8.0,13.0,7.0,6.0,1.0,1.4,7.0,1.6,1.4,1.0,0.0,1.0,0.0
12.0,12.0,11.0,9.0,2.0,3.0,2.0,10.0,2.0,1.4,1.0,13.0,4.0,18.0,10.0,8.0,1.0,2.6,3.0,2.0,0.4,0.0,0.0,1.0,0.0
19.0,9.0,19.0,9.0,10.0,3.0,3.0,2.0,2.6,0.8,1.0,8.623529411764707,12.658823529411766,6.0,1.0,5.0,0.0,0.2,17.0,0.8,1.8,1.0,0.0,1.0,0.0
7.623529411764706,13.658823529411766,7.0,7.0,0.0,0.0,0.8,17.0,0.8,1.6,0.0,12.0,6.0,15.0,8.0,7.0,1.0,1.6,6.0,1.6,0.8,0.0,1.0,0.0,0.0
9.623529411764707,21.658823529411766,7.0,3.0,4.0,0.0,0.2,15.0,0.8,3.6,0.0,7.0,16.0,6.0,4.0,2.0,3.0,1.0,18.0,1.0,2.0,1.0,0.0,0.0,1.0
8.0,14.0,8.0,8.0,0.0,0.0,0.8,15.0,1.0,2.2,0.0,11.0,9.0,11.0,4.0,7.0,0.0,2.0,11.0,2.0,1.2,1.0,1.0,0.0,0.0
8.0,15.0,4.0,1.0,3.0,0.0,0.2,19.0,1.2,2.2,0.0,13.0,13.0,11.0,4.0,7.0,3.0,2.0,10.0,2.0,1.4,0.0,0.0,1.0,0.0
9.0,17.0,7.0,4.0,3.0,3.0,0.8,17.0,1.2,2.4,0.0,6.0,15.0,2.0,1.0,1.0,0.0,0.2,20.0,0.6,2.0,0.0,1.0,0.0,0.0
18.0,10.0,17.0,7.0,10.0,1.0,2.6,4.0,2.6,0.8,1.0,9.0,8.0,10.0,5.0,5.0,1.0,1.2,15.0,1.4,1.2,1.0,1.0,0.0,0.0
19.0,8.0,19.0,10.0,9.0,1.0,2.0,3.0,2.0,1.0,1.0,10.0,7.0,12.0,8.0,4.0,3.0,2.0,10.0,1.6,0.6,1.0,0.0,1.0,0.0
15.0,9.0,16.0,9.0,7.0,3.0,1.4,5.0,1.6,1.4,1.0,13.0,8.0,14.0,7.0,7.0,1.0,1.0,7.0,1.4,1.4,0.0,1.0,0.0,0.0
6.0,16.0,2.0,1.0,1.0,0.0,0.2,20.0,0.6,1.6,0.0,19.0,9.0,20.0,10.0,10.0,1.0,2.6,3.0,2.2,0.6,1.0,0.0,0.0,1.0
13.0,12.0,14.0,7.0,7.0,0.0,1.0,7.0,1.2,1.8,0.0,9.623529411764707,14.658823529411766,10.0,10.0,0.0,3.0,1.2,15.0,1.0,1.6,1.0,0.0,1.0,0.0
8.623529411764707,12.658823529411766,7.0,1.0,6.0,1.0,0.4,18.0,0.6,1.4,0.0,12.0,12.0,12.0,10.0,2.0,1.0,1.6,10.0,1.8,1.4,1.0,1.0,0.0,0.0
13.0,4.0,19.0,10.0,9.0,1.0,2.2,5.0,1.2,0.4,0.0,11.0,15.0,11.0,11.0,0.0,3.0,1.4,12.0,1.4,1.6,1.0,0.0,1.0,0.0
13.0,13.0,12.0,4.0,8.0,1.0,1.6,9.0,1.2,1.0,0.0,9.623529411764707,23.658823529411766,7.0,3.0,4.0,0.0,0.0,18.0,0.6,3.8,1.0,1.0,0.0,0.0
10.0,10.0,10.0,5.0,5.0,0.0,1.2,16.0,1.6,1.4,0.0,20.0,9.0,20.0,11.0,9.0,1.0,1.6,3.0,1.8,1.0,1.0,0.0,0.0,1.0
12.0,12.0,11.0,4.0,7.0,0.0,1.4,12.0,1.8,1.6,0.0,20.0,11.0,20.0,10.0,10.0,3.0,2.6,3.0,2.2,0.8,1.0,0.0,0.0,1.0
13.0,8.0,15.0,8.0,7.0,0.0,1.0,7.0,1.2,1.2,0.0,10.0,17.0,10.0,7.0,3.0,3.0,1.4,15.0,1.0,1.6,1.0,1.0,0.0,0.0
11.0,8.0,13.0,8.0,5.0,1.0,2.2,9.0,1.6,0.4,0.0,19.0,9.0,19.0,12.0,7.0,3.0,1.8,5.0,2.0,1.0,1.0,0.0,0.0,1.0
9.0,16.0,9.0,4.0,5.0,3.0,1.6,17.0,1.4,1.2,0.0,8.0,15.0,5.0,2.0,3.0,1.0,0.2,19.0,0.8,1.8,1.0,1.0,0.0,0.0
9.623529411764707,14.658823529411766,11.0,10.0,1.0,1.0,1.4,14.0,1.0,1.0,0.0,14.0,16.0,11.0,4.0,7.0,0.0,0.8,13.0,1.4,2.2,1.0,1.0,0.0,0.0
24.0,9.0,23.0,11.0,12.0,3.0,1.6,1.0,1.8,1.0,0.0,10.623529411764707,12.658823529411766,10.0,4.0,6.0,3.0,1.0,15.0,0.8,0.8,1.0,0.0,1.0,0.0
12.0,14.0,12.0,10.0,2.0,0.0,1.6,11.0,1.8,1.0,0.0,7.0,20.0,2.0,1.0,1.0,0.0,0.2,20.0,0.8,2.2,1.0,0.0,0.0,1.0
10.0,19.0,10.0,7.0,3.0,0.0,1.4,16.0,0.6,1.2,0.0,12.0,17.0,12.0,7.0,5.0,3.0,2.2,13.0,1.8,0.6,1.0,0.0,1.0,0.0
21.0,9.0,22.0,12.0,10.0,3.0,2.4,4.0,2.2,0.6,0.0,15.0,8.0,18.0,11.0,7.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0
23.0,10.0,23.0,10.0,13.0,3.0,2.6,4.0,2.2,0.6,0.0,14.0,5.0,20.0,11.0,9.0,1.0,1.8,5.0,1.2,0.6,1.0,0.0,1.0,0.0
9.623529411764707,24.658823529411766,7.0,3.0,4.0,0.0,0.0,18.0,0.4,3.2,0.0,11.0,10.0,13.0,8.0,5.0,0.0,1.6,11.0,1.4,0.8,1.0,1.0,0.0,0.0
24.0,13.0,23.0,10.0,13.0,3.0,2.6,4.0,2.6,1.0,0.0,14.0,13.0,15.0,7.0,8.0,3.0,1.6,7.0,0.8,0.8,1.0,1.0,0.0,0.0
9.0,18.0,5.0,2.0,3.0,0.0,0.2,19.0,1.0,2.2,0.0,13.0,12.0,15.0,8.0,7.0,1.0,1.2,8.0,1.0,1.2,1.0,0.0,0.0,1.0
12.0,16.0,12.0,11.0,1.0,1.0,1.0,13.0,1.0,1.8,0.0,10.0,14.0,10.0,5.0,5.0,0.0,0.6,18.0,0.8,1.8,1.0,0.0,0.0,1.0
16.0,13.0,18.0,8.0,10.0,3.0,1.2,6.0,0.8,1.2,0.0,24.0,11.0,24.0,11.0,13.0,1.0,2.2,4.0,1.8,0.8,1.0,0.0,1.0,0.0
